CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
DAÑOS,01/26/2022 12:00:00 AM,"2,022",1899-12-31T08:20:00.000,MAÑANA,MIERCOLES,CENTRO,CALLE 31 CARRERA 24,URBANA,TECNICO,3.52755,-76.29544,SEMAFOROS CON DAÑOS,157,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/30/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,DOMINGO,ESTONIA,CALLE 45 CARRERA 31-80,URBANA,TECNICO,3.5404,-76.30029,POR ESTABLECER,157,NO APLICA,CHOQUE VEHICULO ESTACIONADO,32,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,SABADO,URIBE,CALLE 35 CARRERA 22,URBANA,TECNICO,3.53133,-76.29325,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,SABADO,URIBE,CALLE 35 CARRERA 22,URBANA,TECNICO,3.53133,-76.29325,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,SABADO,ZAMORANO,CALLE 64 CARRERA 34E,URBANA,TECNICO,3.55364,-76.3046,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,SABADO,ZAMORANO,CALLE 64 CARRERA 34E,URBANA,TECNICO,3.55364,-76.3046,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,SABADO,SANTA ANA,CALLE 35 CARRERA 49-50,URBANA,TECNICO,3.53211,-76.31743,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,60,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,OFICIAL,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,SABADO,SANTA ANA,CALLE 35 CARRERA 49-50,URBANA,TECNICO,3.53211,-76.31743,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T11:10:00.000,MAÑANA,SABADO,CENTRO,CALLE 28 CARRERA 27,URBANA,TECNICO,3.52516,-76.29843,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/29/2022 12:00:00 AM,"2,022",1899-12-31T11:10:00.000,MAÑANA,SABADO,CENTRO,CALLE 28 CARRERA 27,URBANA,TECNICO,3.52516,-76.29843,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,67,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,VIERNES,SAN PEDRO,CARRERA 19 CALLE 35-27,URBANA,TECNICO,3.53127,-76.29048,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,VIERNES,SAN PEDRO,CARRERA 19 CALLE 35-27,URBANA,TECNICO,3.53127,-76.29048,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T17:30:00.000,TARDE,VIERNES,SAN PEDRO,CALLE 38 CARRERA 19-16,URBANA,TECNICO,3.5338,-76.29091,TRANSITAR CON LAS PUERTAS ABIERTAS,154,NO APLICA,CHOQUE VEHICULO ESTACIONADO,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T17:30:00.000,TARDE,VIERNES,SAN PEDRO,CALLE 38 CARRERA 19-16,URBANA,TECNICO,3.5338,-76.29091,TRANSITAR CON LAS PUERTAS ABIERTAS,154,NO APLICA,CHOQUE VEHICULO ESTACIONADO,37,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T13:24:00.000,TARDE,VIERNES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53808,-76.29706,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,65,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/28/2022 12:00:00 AM,"2,022",1899-12-31T13:24:00.000,TARDE,VIERNES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53808,-76.29706,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/26/2022 12:00:00 AM,"2,022",1899-12-31T15:45:00.000,TARDE,MIERCOLES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53786,-76.29728,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/26/2022 12:00:00 AM,"2,022",1899-12-31T15:45:00.000,TARDE,MIERCOLES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53786,-76.29728,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,66,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,01/30/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,SABADO,VIA PALMASECA - EL CERRITO,KM 14 + 560 MTS,RURAL,POLICIA,3.62505,-76.39333,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,65,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/30/2022 12:00:00 AM,"2,022",1899-12-31T19:10:00.000,NOCHE,DOMINGO,RIVERA ESCOBAR,CARRERA 35 CALLE 32A,URBANA,TECNICO,3.53036,-76.3054,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,73,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/30/2022 12:00:00 AM,"2,022",1899-12-31T19:10:00.000,NOCHE,DOMINGO,RIVERA ESCOBAR,CARRERA 35 CALLE 32A,URBANA,TECNICO,3.53036,-76.3054,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/31/2022 12:00:00 AM,"2,022",1899-12-31T16:50:00.000,TARDE,LUNES,SANTA RITA,CARRERA 28 CALLE 39-20,URBANA,TECNICO,3.53593,-76.29757,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,57,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/31/2022 12:00:00 AM,"2,022",1899-12-31T16:50:00.000,TARDE,LUNES,SANTA RITA,CARRERA 28 CALLE 39-20,URBANA,TECNICO,3.53593,-76.29757,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,20,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/31/2022 12:00:00 AM,"2,022",1899-12-31T16:50:00.000,TARDE,LUNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53898,-76.30646,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,43,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,01/31/2022 12:00:00 AM,"2,022",1899-12-31T16:50:00.000,TARDE,LUNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53898,-76.30646,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/01/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,INDUSTRIAL,CALLE 42 CARRERA35,URBANA,TECNICO,3.53873,-76.30612,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,34,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/01/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53873,-76.30612,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/04/2022 12:00:00 AM,"2,022",1899-12-31T06:50:00.000,MAÑANA,VIERNES,VIA AEROPUERTO ZONA FRANCA PALMASECA,POSTE 1420,RURAL,TECNICO,3.53809,-76.38908,REALIZAR U,146,NO APLICA,CHOQUE,46,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/04/2022 12:00:00 AM,"2,022",1899-12-31T06:50:00.000,MAÑANA,VIERNES,VIA AEROPUERTO ZONA FRANCA PALMASECA,POSTE 1420,RURAL,TECNICO,3.53809,-76.38908,REALIZAR U,146,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/04/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,VIERNES,CENTRO,CALLE 36 CARRERA 26,URBANA,TECNICO,3.5285,-76.29691,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/04/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,VIERNES,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,3.5285,-76.29691,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,34,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/08/2022 12:00:00 AM,"2,022",1899-12-31T06:55:00.000,MAÑANA,MARTES,SESQUI,CARRERA 32 CALLE 9,URBANA,TECNICO,3.50673,-76.31255,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,157,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/08/2022 12:00:00 AM,"2,022",1899-12-31T06:55:00.000,MAÑANA,MARTES,SESQUI,CARRERA 32 CALLE 9,URBANA,TECNICO,3.50673,-76.31255,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,157,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/08/2022 12:00:00 AM,"2,022",1899-12-31T10:50:00.000,MAÑANA,MARTES,VIA PALMIRA TIENDA NUEVA,KM 5+ 800MTS,RURAL,TECNICO,3.54802,-76.25333,ADELANTAR ZONA PROHIBIDAD,105,NO APLICA,CHOQUE,68,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/08/2022 12:00:00 AM,"2,022",1899-12-31T10:50:00.000,MAÑANA,MARTES,VIA PALMIRA TIENDA NUEVA,KM 5+ 800MTS,RURAL,TECNICO,3.54802,-76.25333,ADELANTAR ZONA PROHIBIDAD,105,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/08/2022 12:00:00 AM,"2,022",1899-12-31T15:30:00.000,TARDE,MARTES,VIA PRODESAL - LA TINAJA,KM 9+ 400 MTS,RURAL,POLICIA,3.55012,-76.41859,"FALTA DE PRECAUCION POR NIEBLA, LLUVIA O HUMO",138,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,SABADO,FATIMA,CALLE 30 CARRERA 11,URBANA,TECNICO,3.5246,-76.28512,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,SABADO,FATIMA,CALLE 30 CARRERA 11,URBANA,TECNICO,3.5246,-76.28512,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,34,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:50:00.000,TARDE,SABADO,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.53886,-76.30666,ADELANTAR CERRANDO,143,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:50:00.000,TARDE,SABADO,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.53886,-76.30666,ADELANTAR CERRANDO,143,NO APLICA,CHOQUE,33,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/12/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,SABADO,ITALIA,CALLE 6 CARRERA 129-90,URBANA,TECNICO,3.50543,-76.29692,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/14/2022 12:00:00 AM,"2,022",1899-12-31T12:50:00.000,TARDE,LUNES,AEROPUERTO,PRIMER PISO,RURAL,TECNICO,3.53489,-76.38763,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/14/2022 12:00:00 AM,"2,022",1899-12-31T12:50:00.000,TARDE,LUNES,AEROPUERTO,PRIMER PISO,RURAL,TECNICO,3.53489,-76.38763,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/15/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,MARTES,PRIMERO DE MAYO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.53716,-76.29049,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/15/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,MARTES,PRIMERO DE MAYO,CALLE 42 CARRERA 19,URBANA,TECNICO,3.53716,-76.29049,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 43-43A,URBANA,TECNICO,3.53886,-76.2972,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 43-43A,URBANA,TECNICO,3.53886,-76.2972,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T09:50:00.000,MAÑANA,JUEVES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.5426,-76.30737,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T09:50:00.000,MAÑANA,JUEVES,SANTA TERESITA,CALLE 47 CARRERA 35,URBANA,TECNICO,3.5426,-76.30737,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,72,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,JUEVES,CENTRO POBLADO LA TORRE,CALLE 10 N 18A-117,URBANA,TECNICO,3.61822,-76.42142,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,JUEVES,CENTRO POBLADO LA TORRE,CALLE 10 N 18A-117,URBANA,TECNICO,3.61822,-76.42142,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,JUEVES,ALTAMIRA,CARRERA 27 CALLE 46 -26,URBANA,TECNICO,3.54149,-76.29566,TRANSITAR CON LAS PUERTAS ABIERTAS,154,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/17/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,JUEVES,ALTAMIRA,CARRERA 27 CALLE 46 -26,URBANA,TECNICO,3.54149,-76.29566,TRANSITAR CON LAS PUERTAS ABIERTAS,154,NO APLICA,CHOQUE,45,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/20/2022 12:00:00 AM,"2,022",1899-12-31T08:05:00.000,MAÑANA,DOMINGO,VIA CENCAR - AEREOPUERTO,KM 10+ 350 MTS,RURAL,POLICIA,3.54318,-76.41254,OTRA,157,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/20/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,DOMINGO,VIA PALMIRA TIENDA NUEVA,KM 2 + 300 MTS,RURAL,TECNICO,3.54788,-76.25815,IMPERICIA EN EL MANEJO,139,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/20/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,DOMINGO,VIA PALMIRA TIENDA NUEVA,KM 2 + 300 MTS,RURAL,TECNICO,3.54788,-76.25815,IMPERICIA EN EL MANEJO,139,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/22/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,COLOMBINA,CALLE 30 CARRERA 20,URBANA,TECNICO,3.52613,-76.29222,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,61,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/22/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,COLOMBINA,CALLE 30 CARRERA 20,URBANA,TECNICO,3.52613,-76.29222,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,42,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T06:50:00.000,MAÑANA,MIERCOLES,ESTONIA,CARRERA 31 CALLE 44,URBANA,TECNICO,3.53967,-76.29995,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T06:50:00.000,MAÑANA,MIERCOLES,ESTONIA,CARRERA 31 CALLE 44,URBANA,TECNICO,3.53967,-76.29995,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/21/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,LUNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53877,-76.30604,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/21/2022 12:00:00 AM,"2,022",1899-12-31T13:40:00.000,TARDE,LUNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53877,-76.30604,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,35,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,ITALCO PARQUIADERO,KM 9,RURAL,TECNICO,3.51014,-76.40405,PUERTA ABIERTA,157,NO APLICA,CHOQUE OBJETO FIJO PUERTA,55,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,ITALCO PARQUIADERO,KM 9,RURAL,TECNICO,3.51014,-76.40405,PUERTA ABIERTA,157,NO APLICA,CHOQUE OBJETO FIJO PUERTA,46,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T20:40:00.000,NOCHE,MIERCOLES,COLOMBIA,CALLE 36 CARRERA 30,URBANA,TECNICO,3.53305,-76.29966,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,58,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/23/2022 12:00:00 AM,"2,022",1899-12-31T20:40:00.000,NOCHE,MIERCOLES,COLOMBIA,CALLE 36 CARRERA 30,URBANA,TECNICO,3.53305,-76.29966,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/24/2022 12:00:00 AM,"2,022",1899-12-31T02:30:00.000,MADRUGADA,JUEVES,OLIMPICO,CALLE 27 CARRERA 34 -35,URBANA,TECNICO,3.52539,-76.3057,PERDIDA DEL CONTROL DEL VEHICULO,157,NO APLICA,CHOQUE,37,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,OFICIAL,N/A
DAÑOS,02/24/2022 12:00:00 AM,"2,022",1899-12-31T06:30:00.000,MAÑANA,JUEVES,CUIDAD DEL CAMPO,CALLE 100 CARRERA 12,RURAL,TECNICO,3.45486,-76.47089,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,24,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/24/2022 12:00:00 AM,"2,022",1899-12-31T06:30:00.000,MAÑANA,JUEVES,CUIDAD DEL CAMPO,CALLE 100 CARRERA 12,RURAL,TECNICO,3.45486,-76.47089,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,46,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/24/2022 12:00:00 AM,"2,022",1899-12-31T12:00:00.000,TARDE,JUEVES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53868,-76.30594,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,41,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/24/2022 12:00:00 AM,"2,022",1899-12-31T12:00:00.000,TARDE,JUEVES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53868,-76.30594,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,73,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/25/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,VIERNES,EMILIA,CARRERA  35 CALLE 40,URBANA,TECNICO,3.53713,-76.3063,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/25/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,VIERNES,EMILIA,CARRERA  35 CALLE 40,URBANA,TECNICO,3.53713,-76.3063,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,51,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/25/2022 12:00:00 AM,"2,022",1899-12-31T13:35:00.000,TARDE,VIERNES,CENTRO,CALLE 27  CARRERA 30-57,URBANA,TECNICO,3.52477,-76.30148,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
